analysis,space,transform,train_cores,support_tier,alignment_mean,alignment_count,null_alignment_mean,null_alignment_count,alignment_gain_mean,alignment_gain_count
alignment_all,graph_256,C#CCC[*:1]>>COC(=O)C[*:1],3,2-4,0.7083071957231151,1,0.3694402068619804,1,0.33886698886113464,1
alignment_all,graph_256,C#CCC[*:1]>>COCC(C)[*:1],2,2-4,0.9299379813890994,2,0.14717019873227105,2,0.7827677826568284,2
alignment_all,graph_256,C#CCC[*:1]>>COCCC[*:1],2,2-4,0.9415478850936011,1,-0.049890284350659606,1,0.9914381694442607,1
alignment_all,graph_256,C#CCC[*:1]>>COCC[*:1],2,2-4,0.9461648297018848,1,0.01724385633045561,1,0.9289209733714292,1
alignment_all,graph_256,C#CCC[*:1]>>COC[*:1],5,5-9,0.8369726223160052,1,0.4017802244831854,1,0.4351923978328198,1
alignment_all,graph_256,C#CCC[*:1]>>ClC=CC[*:1],2,2-4,0.8771810758580433,1,-0.11633944688450394,1,0.9935205227425472,1
alignment_all,graph_256,C#CCC[*:1]>>FC(F)(F)C[*:1],2,2-4,0.7409768368605723,2,-0.025611987329282618,2,0.766588824189855,2
alignment_all,graph_256,C#CCC[*:1]>>FCC[*:1],3,2-4,0.9545679342819045,1,0.016993042271698434,1,0.937574892010206,1
alignment_all,graph_256,C#CCC[*:1]>>N#CC[*:1],2,2-4,0.9202332807850035,1,0.08481006192567402,1,0.8354232188593296,1
alignment_all,graph_256,C#CCC[*:1]>>c1ccc(C[*:1])nc1,3,2-4,0.6697580682989499,1,-0.10920183707644282,1,0.7789599053753927,1
alignment_all,graph_256,C#CCNC(=O)C[*:1]>>CC(=O)CCC[*:1],3,2-4,0.8837662388586935,1,-0.11897408134766455,1,1.002740320206358,1
alignment_all,graph_256,C#CCNC(=O)[*:1]>>CC(=O)CC[*:1],3,2-4,0.8837662388586935,1,0.08039714849293277,1,0.8033690903657608,1
alignment_all,graph_256,C#CCNC(=O)[*:1]>>CCOC(=O)[*:1],2,2-4,0.7890625927152141,1,0.17563855498056938,1,0.6134240377346447,1
alignment_all,graph_256,C#CCOC(C)[*:1]>>CCC(C)C(C)[*:1],2,2-4,0.8236003638081598,1,0.29010662568441486,1,0.533493738123745,1
alignment_all,graph_256,C#CCOCC[*:1]>>CC(=O)CCC[*:1],2,2-4,0.9549956062957455,1,0.1252742703852663,1,0.8297213359104793,1
alignment_all,graph_256,C#CCOCC[*:1]>>CC(C)C(F)[*:1],2,2-4,0.9205699933510357,1,-0.051351968575820875,1,0.9719219619268566,1
alignment_all,graph_256,C#CCOCC[*:1]>>COC(C)C[*:1],2,2-4,0.9138086894934222,1,-0.18005816918336437,1,1.0938668586767866,1
alignment_all,graph_256,C#CCOCC[*:1]>>C[*:1],3,2-4,0.923926342879194,1,0.07156663166802833,1,0.8523597112111656,1
alignment_all,graph_256,C#CCOC[*:1]>>CC(=O)CC[*:1],2,2-4,0.9549956062957455,1,-0.03785496312502821,1,0.9928505694207738,1
alignment_all,graph_256,C#CCOC[*:1]>>COC(C)[*:1],2,2-4,0.9138086894934222,1,0.11762956948714058,1,0.7961791200062817,1
alignment_all,graph_256,C#CCO[*:1]>>CC(=O)C[*:1],2,2-4,0.9549956062957455,1,0.16594200542249826,1,0.7890536008732473,1
alignment_all,graph_256,C#CCO[*:1]>>CC(C)(C)[*:1],3,2-4,0.9458963755943632,1,0.11911388543394019,1,0.826782490160423,1
alignment_all,graph_256,C#CCO[*:1]>>CC(C)[*:1],3,2-4,0.8853585190523255,1,0.023897431313086928,1,0.8614610877392386,1
alignment_all,graph_256,C#CCO[*:1]>>CCC(C)[*:1],2,2-4,0.8236003638081598,1,-0.4273329692972849,1,1.2509333331054449,1
alignment_all,graph_256,C#CCO[*:1]>>CCNC(=O)[*:1],2,2-4,0.7989203584444554,1,0.014993772783239573,1,0.7839265856612159,1
alignment_all,graph_256,C#CCO[*:1]>>COCC[*:1],2,2-4,0.6374656027197265,1,-0.3357201833095966,1,0.9731857860293232,1
alignment_all,graph_256,C#CCO[*:1]>>CO[*:1],4,2-4,0.7211945186975135,1,-0.11820559498735254,1,0.839400113684866,1
alignment_all,graph_256,C#CCO[*:1]>>NC(=O)C[*:1],2,2-4,0.9481032817738912,1,0.132656017892738,1,0.8154472638811532,1
alignment_all,graph_256,C#CCO[*:1]>>NC(=O)N[*:1],2,2-4,0.9598426748792062,1,0.04097847844950637,1,0.9188641964296997,1
alignment_all,graph_256,C#CCSCC[*:1]>>CCC(C)C(C)[*:1],2,2-4,0.8602238332805736,1,-0.11161966491406436,1,0.971843498194638,1
alignment_all,graph_256,C#CCSCC[*:1]>>COCC(C)[*:1],3,2-4,0.9106620860727088,1,-0.08194562205212247,1,0.9926077081248312,1
alignment_all,graph_256,C#CC[*:1]>>C#C[*:1],4,2-4,0.7557165349048292,1,0.15476434510787598,1,0.6009521897969532,1
alignment_all,graph_256,C#CC[*:1]>>C=C(C)CC[*:1],2,2-4,0.8849753406735206,1,0.04921139276321857,1,0.835763947910302,1
alignment_all,graph_256,C#CC[*:1]>>C=C(C)C[*:1],7,5-9,0.9650786876603294,1,-0.2511049956668145,1,1.216183683327144,1
alignment_all,graph_256,C#CC[*:1]>>C=C(C)[*:1],5,5-9,0.8994239679838558,1,-0.032019602186863595,1,0.9314435701707194,1
alignment_all,graph_256,C#CC[*:1]>>C=CCCC[*:1],3,2-4,0.8997439947330816,1,-0.3042228472241756,1,1.2039668419572571,1
alignment_all,graph_256,C#CC[*:1]>>C=CC[*:1],5,5-9,0.8941473540382465,8,-0.02091138941669995,8,0.9150587434549464,8
alignment_all,graph_256,C#CC[*:1]>>C=C[*:1],4,2-4,0.8302985284098395,4,0.05188854363005745,4,0.7784099847797821,4
alignment_all,graph_256,C#CC[*:1]>>CC#CC[*:1],7,5-9,0.8164126959485132,2,-0.09321894555777535,2,0.9096316415062884,2
alignment_all,graph_256,C#CC[*:1]>>CC#C[*:1],15,10-19,0.6938671874618225,1,0.17425684983928894,1,0.5196103376225336,1
alignment_all,graph_256,C#CC[*:1]>>CC(C(=O)O)[*:1],2,2-4,0.9477626571465151,1,-0.046779643494502025,1,0.9945423006410171,1
alignment_all,graph_256,C#CC[*:1]>>CC(C(N)=O)[*:1],3,2-4,0.9344183592633581,1,-0.02436292147056001,1,0.9587812807339181,1
alignment_all,graph_256,C#CC[*:1]>>CC(C)(C)C[*:1],2,2-4,0.8553575859392772,1,-0.303536641809535,1,1.1588942277488123,1
alignment_all,graph_256,C#CC[*:1]>>CC(C)(C)[*:1],11,10-19,0.8788869512284773,4,-0.11452973048851772,4,0.9934166817169949,4
alignment_all,graph_256,C#CC[*:1]>>CC(C)C(C)[*:1],2,2-4,0.8650942469423767,1,-0.11211745981478193,1,0.9772117067571586,1
alignment_all,graph_256,C#CC[*:1]>>CC(C)CC(C)[*:1],3,2-4,0.8858297351442002,1,-0.09708322314655632,1,0.9829129582907565,1
alignment_all,graph_256,C#CC[*:1]>>CC(C)CC[*:1],6,5-9,0.9280619529924384,1,0.06423626253990164,1,0.8638256904525368,1
alignment_all,graph_256,C#CC[*:1]>>CC(C)C[*:1],15,10-19,0.8672316884925485,6,0.035732166607139404,6,0.831499521885409,6
alignment_all,graph_256,C#CC[*:1]>>CC(C)OCC[*:1],2,2-4,0.868452516688845,2,0.009030887536542062,2,0.8594216291523029,2
alignment_all,graph_256,C#CC[*:1]>>CC(C)[*:1],15,10-19,0.9321045997751961,5,-0.16090245576927625,5,1.0930070555444724,5
alignment_all,graph_256,C#CC[*:1]>>CC(O)C[*:1],3,2-4,0.850593849268896,1,0.062409533842306755,1,0.7881843154265893,1
alignment_all,graph_256,C#CC[*:1]>>CC(O)[*:1],5,5-9,0.9216334693796607,2,0.07261959192512932,2,0.8490138774545315,2
alignment_all,graph_256,C#CC[*:1]>>CCC(C)C[*:1],3,2-4,0.890319940353317,1,-0.38115109146451764,1,1.2714710318178346,1
alignment_all,graph_256,C#CC[*:1]>>CCC(C)[*:1],11,10-19,0.8259243879557724,3,-0.024846882493547634,3,0.8507712704493199,3
alignment_all,graph_256,C#CC[*:1]>>CCC(C[*:1])OC,3,2-4,0.9252520943295499,2,-0.22366214669203296,2,1.148914241021583,2
alignment_all,graph_256,C#CC[*:1]>>CCC(F)C[*:1],3,2-4,0.886534912435023,1,0.2530051186836591,1,0.633529793751364,1
alignment_all,graph_256,C#CC[*:1]>>CCC=CCC[*:1],2,2-4,0.9412633122379414,1,-0.013367933173085818,1,0.9546312454110272,1
alignment_all,graph_256,C#CC[*:1]>>CCCCC[*:1],3,2-4,0.9351271981393972,2,0.3199885624289203,2,0.6151386357104768,2
alignment_all,graph_256,C#CC[*:1]>>CCCC[*:1],5,5-9,0.927043652181613,2,0.01618035876016248,2,0.9108632934214506,2
alignment_all,graph_256,C#CC[*:1]>>CCCO[*:1],2,2-4,0.841806016651258,1,0.1086622021311018,1,0.7331438145201562,1
alignment_all,graph_256,C#CC[*:1]>>CCC[*:1],6,5-9,0.8929430887620411,3,0.07482297617486779,3,0.8181201125871733,3
alignment_all,graph_256,C#CC[*:1]>>CC[*:1],11,10-19,0.9025222982344662,7,-0.014120008480928802,7,0.916642306715395,7
alignment_all,graph_256,C#CC[*:1]>>CN(C)[*:1],3,2-4,0.8302800752690906,1,-0.09560695989347832,1,0.925887035162569,1
alignment_all,graph_256,C#CC[*:1]>>COC(=O)[*:1],3,2-4,0.7083071957231151,1,-0.1097944890249079,1,0.8181016847480229,1
alignment_all,graph_256,C#CC[*:1]>>COC(C)C[*:1],7,5-9,0.8850310202288469,2,-0.17928901085693125,2,1.064320031085778,2
alignment_all,graph_256,C#CC[*:1]>>COCC(C)[*:1],3,2-4,0.8971388278463972,2,0.25685352751159013,2,0.6402853003348071,2
alignment_all,graph_256,C#CC[*:1]>>COCCOCC[*:1],2,2-4,0.7760724400724197,1,-0.037415757365090355,1,0.8134881974375101,1
alignment_all,graph_256,C#CC[*:1]>>COCC[*:1],5,5-9,0.845779328937966,4,-0.01808799808358838,4,0.8638673270215544,4
alignment_all,graph_256,C#CC[*:1]>>COC[*:1],4,2-4,0.9286074910503171,1,0.08051422339290873,1,0.8480932676574084,1
alignment_all,graph_256,C#CC[*:1]>>CO[*:1],5,5-9,0.8369726223160052,1,0.31315878386187235,1,0.5238138384541329,1
alignment_all,graph_256,C#CC[*:1]>>CS(=O)(=O)CC[*:1],6,5-9,0.9239848564097032,1,0.07141653661931815,1,0.852568319790385,1
alignment_all,graph_256,C#CC[*:1]>>CS(=O)C[*:1],2,2-4,0.885397518080443,1,0.15040316892871242,1,0.7349943491517306,1
alignment_all,graph_256,C#CC[*:1]>>C[*:1],16,10-19,0.8549601403391368,6,0.1449803640711681,6,0.7099797762679687,6
alignment_all,graph_256,C#CC[*:1]>>C[NH+](C)[*:1],4,2-4,0.891580483582977,1,0.054539084825790306,1,0.8370413987571867,1
alignment_all,graph_256,C#CC[*:1]>>ClC=C[*:1],2,2-4,0.8771810758580433,1,0.024052898712065538,1,0.8531281771459778,1
alignment_all,graph_256,C#CC[*:1]>>FC(F)(F)C[*:1],7,5-9,0.8920041949266629,4,-0.10558688058149616,4,0.9975910755081592,4
alignment_all,graph_256,C#CC[*:1]>>FC(F)(F)[*:1],2,2-4,0.7409768368605723,2,0.033753025909821335,2,0.7072238109507509,2
alignment_all,graph_256,C#CC[*:1]>>FCC[*:1],6,5-9,0.9279889998894897,1,-0.10276464113168071,1,1.0307536410211704,1
alignment_all,graph_256,C#CC[*:1]>>FC[*:1],3,2-4,0.9545679342819045,1,0.12919109286399097,1,0.8253768414179135,1
alignment_all,graph_256,C#CC[*:1]>>N#CCCC[*:1],2,2-4,0.8967735464714153,1,0.2518787006911189,1,0.6448948457802963,1
alignment_all,graph_256,C#CC[*:1]>>N#C[*:1],3,2-4,0.8375256434699776,2,0.09376463712026353,2,0.743761006349714,2
alignment_all,graph_256,C#CC[*:1]>>O=C(O)[*:1],2,2-4,0.7237655264230092,1,-0.14791905252997692,1,0.8716845789529861,1
alignment_all,graph_256,C#CC[*:1]>>OCCC[*:1],5,5-9,0.9563016786396639,1,0.4852400313221994,1,0.47106164731746447,1
alignment_all,graph_256,C#CC[*:1]>>OCC[*:1],7,5-9,0.9122467036589038,3,-0.10443560793225258,3,1.0166823115911565,3
alignment_all,graph_256,C#CC[*:1]>>c1ccc([*:1])nc1,4,2-4,0.7643768658449483,1,-0.0448070492294802,1,0.8091839150744286,1
alignment_all,graph_256,C#C[*:1]>>C=C(C)C[*:1],2,2-4,0.8849753406735206,1,0.023413517823794586,1,0.8615618228497259,1
alignment_all,graph_256,C#C[*:1]>>C=C(C)[*:1],8,5-9,0.961171595942239,1,0.07874171225464652,1,0.8824298836875925,1
alignment_all,graph_256,C#C[*:1]>>C=CCC[*:1],4,2-4,0.8588816246380506,1,0.11784572364309034,1,0.7410359009949603,1
alignment_all,graph_256,C#C[*:1]>>C=CC[*:1],6,5-9,0.8298082347835707,2,0.010109653762302773,2,0.819698581021268,2
alignment_all,graph_256,C#C[*:1]>>C=C[*:1],6,5-9,0.8854450870206599,8,-0.008917158680599719,8,0.8943622457012597,8
alignment_all,graph_256,C#C[*:1]>>CC#C[*:1],7,5-9,0.8164126959485132,2,0.09985115935670671,2,0.7165615365918064,2
alignment_all,graph_256,C#C[*:1]>>CC(C)(C)[*:1],7,5-9,0.868322965108282,2,0.15627423420292202,2,0.7120487309053599,2
alignment_all,graph_256,C#C[*:1]>>CC(C)C[*:1],10,10-19,0.8378323315916709,2,-0.21010717742595247,2,1.0479395090176233,2
alignment_all,graph_256,C#C[*:1]>>CC(C)OC[*:1],5,5-9,0.8977117659212321,2,0.08374330247881759,2,0.8139684634424146,2
alignment_all,graph_256,C#C[*:1]>>CC(C)[*:1],16,10-19,0.8583205401007807,10,-0.0682848209489559,10,0.9266053610497366,10
alignment_all,graph_256,C#C[*:1]>>CC(N)[*:1],3,2-4,0.8392684002364041,1,0.2759437023096525,1,0.5633246979267517,1
alignment_all,graph_256,C#C[*:1]>>CC(O)[*:1],4,2-4,0.8713513713368874,1,-0.20306599565122752,1,1.074417366988115,1
alignment_all,graph_256,C#C[*:1]>>CCC(C)[*:1],5,5-9,0.8787639075620872,2,0.040857414617206,2,0.8379064929448813,2
alignment_all,graph_256,C#C[*:1]>>CCC(F)[*:1],3,2-4,0.886534912435023,1,-0.18474815877660422,1,1.0712830712116272,1
alignment_all,graph_256,C#C[*:1]>>CCC(OC)[*:1],4,2-4,0.9247466653044962,2,0.12778062764511755,2,0.7969660376593788,2
alignment_all,graph_256,C#C[*:1]>>CCC=CC[*:1],2,2-4,0.9412633122379414,1,0.42663737021981846,1,0.514625942018123,1
alignment_all,graph_256,C#C[*:1]>>CCCC[*:1],4,2-4,0.877186984559002,3,0.24901044165712563,3,0.6281765429018763,3
alignment_all,graph_256,C#C[*:1]>>CCC[*:1],6,5-9,0.8724516590251338,3,-0.06746260391951393,3,0.9399142629446476,3
alignment_all,graph_256,C#C[*:1]>>CCOC(=O)[*:1],2,2-4,0.6816926171285598,1,0.19856438567050727,1,0.4831282314580525,1
alignment_all,graph_256,C#C[*:1]>>CC[*:1],12,10-19,0.8700931332194736,6,-0.08297641263927978,6,0.9530695458587534,6
alignment_all,graph_256,C#C[*:1]>>CN(C)C(=O)[*:1],5,5-9,0.8147593096044939,2,-0.10051555841144683,2,0.9152748680159407,2
alignment_all,graph_256,C#C[*:1]>>CN(C)[*:1],4,2-4,0.8590387568554585,1,-0.13809555382596045,1,0.997134310681419,1
alignment_all,graph_256,C#C[*:1]>>COC(=O)CC[*:1],6,5-9,0.9058604633668126,1,0.06564253558067493,1,0.8402179277861377,1
alignment_all,graph_256,C#C[*:1]>>COC(=O)[*:1],7,5-9,0.6753807952551774,1,0.15857433687053024,1,0.5168064583846471,1
alignment_all,graph_256,C#C[*:1]>>COC(C)[*:1],8,5-9,0.8908983088563376,2,-0.18899455347676863,2,1.0798928623331063,2
alignment_all,graph_256,C#C[*:1]>>COCCOC[*:1],2,2-4,0.7760724400724197,1,-0.3380996168151018,1,1.1141720568875215,1
alignment_all,graph_256,C#C[*:1]>>COCC[*:1],2,2-4,0.8347825563920078,2,-0.0029747581984347106,2,0.8377573145904426,2
alignment_all,graph_256,C#C[*:1]>>COC[*:1],8,5-9,0.8475361362099644,4,0.03483221404839572,4,0.8127039221615686,4
alignment_all,graph_256,C#C[*:1]>>CO[*:1],5,5-9,0.870030853109844,2,0.0946504267258745,2,0.7753804263839694,2
alignment_all,graph_256,C#C[*:1]>>CS(=O)(=O)CC[*:1],3,2-4,0.8900518725716163,1,-0.26411526476955416,1,1.1541671373411706,1
alignment_all,graph_256,C#C[*:1]>>CS(=O)(=O)C[*:1],8,5-9,0.89122144185985,2,-0.01903179512576695,2,0.9102532369856169,2
alignment_all,graph_256,C#C[*:1]>>CS(=O)[*:1],2,2-4,0.885397518080443,1,-0.1325266481766463,1,1.0179241662570893,1
alignment_all,graph_256,C#C[*:1]>>CSCC[*:1],2,2-4,0.7775357474525716,1,0.27071881579164264,1,0.506816931660929,1
alignment_all,graph_256,C#C[*:1]>>CSC[*:1],3,2-4,0.8349132788002318,1,0.37985687615219155,1,0.45505640264804026,1
alignment_all,graph_256,C#C[*:1]>>C[*:1],18,10-19,0.873172203739478,10,0.0033375791388791333,10,0.8698346246005988,10
alignment_all,graph_256,C#C[*:1]>>Cl[*:1],5,5-9,0.5150037032188309,1,-0.1691566837587174,1,0.6841603869775483,1
alignment_all,graph_256,C#C[*:1]>>FC(F)(F)[*:1],9,5-9,0.8893676249157021,4,-0.04096743762700132,4,0.9303350625427034,4
alignment_all,graph_256,C#C[*:1]>>FC(F)[*:1],9,5-9,0.9503611569883795,1,-0.06471717328804218,1,1.0150783302764217,1
alignment_all,graph_256,C#C[*:1]>>FC[*:1],8,5-9,0.9295467461552591,1,-0.1549416570672984,1,1.0844884032225575,1
alignment_all,graph_256,C#C[*:1]>>F[*:1],6,5-9,0.9076191118981922,1,0.020736988797197792,1,0.8868821231009945,1
alignment_all,graph_256,C#C[*:1]>>N#CCC[*:1],3,2-4,0.8856753861696678,1,0.18004126706762752,1,0.7056341191020403,1
alignment_all,graph_256,C#C[*:1]>>NC(=O)C[*:1],2,2-4,0.8640541530547043,1,0.3198458847474841,1,0.5442082683072202,1
alignment_all,graph_256,C#C[*:1]>>NC(=O)[*:1],13,10-19,0.8424030416970507,1,-0.04954999071689467,1,0.8919530324139454,1
alignment_all,graph_256,C#C[*:1]>>NC[*:1],4,2-4,0.7825163479384691,1,0.11567638883904961,1,0.6668399590994195,1
alignment_all,graph_256,C#C[*:1]>>O=C(O)C[*:1],2,2-4,0.8353799438182762,1,0.1466160787229904,1,0.6887638650952858,1
alignment_all,graph_256,C#C[*:1]>>O=C([O-])C[*:1],2,2-4,0.9100592583965157,1,0.18216128442126933,1,0.7278979739752464,1
alignment_all,graph_256,C#C[*:1]>>O=[N+]([O-])[*:1],2,2-4,0.8909153209123185,1,-0.06456548473952996,1,0.9554808056518485,1
alignment_all,graph_256,C#C[*:1]>>OCCC[*:1],2,2-4,0.8990393716674603,1,0.23963294221945902,1,0.6594064294480013,1
alignment_all,graph_256,C#C[*:1]>>OCC[*:1],7,5-9,0.8955889551139048,3,0.07651178209316671,3,0.8190771730207381,3
alignment_all,graph_256,C#C[*:1]>>OC[*:1],10,10-19,0.8909904297682841,5,0.052795985176878425,5,0.8381944445914057,5
alignment_all,graph_256,C#C[*:1]>>O[*:1],8,5-9,0.503388803024632,1,-0.0998592106492438,1,0.6032480136738758,1
alignment_all,graph_256,C(#C[*:1])C1CC1>>CC(=O)CCC[*:1],2,2-4,0.8856176235274735,1,-0.14493141860541356,1,1.0305490421328871,1
alignment_all,graph_256,C(#C[*:1])C1CC1>>CC(C)(O)C[*:1],2,2-4,0.9480431479148133,1,-0.17067563845666586,1,1.1187187863714791,1
alignment_all,graph_256,C(#C[*:1])C1CC1>>CC(C)[*:1],2,2-4,0.8814697818726855,1,0.10293844138209551,1,0.77853134049059,1
alignment_all,graph_256,C1=CC(C[*:1])CC1>>C1CC1CC[*:1],2,2-4,0.9078514638493023,1,0.11107310585860103,1,0.7967783579907013,1
alignment_all,graph_256,C1=CC([*:1])CC1>>C1CC1C[*:1],4,2-4,0.8996534036238781,1,0.23399925691651763,1,0.6656541467073605,1
alignment_all,graph_256,C1C2CC([*:1])CC12>>c1ccc([*:1])nc1,2,2-4,0.5496826999376395,1,0.005106272421921625,1,0.5445764275157179,1
alignment_all,graph_256,C1CC(C[*:1])C1>>CC1CC(C[*:1])C1,2,2-4,0.8833730688178459,1,-0.10699724976676327,1,0.9903703185846092,1
alignment_all,graph_256,C1CC(C[*:1])CCO1>>c1cncc(C[*:1])c1,4,2-4,0.7082869612824167,1,0.0754020259524876,1,0.6328849353299292,1
alignment_all,graph_256,C1CC([*:1])C1>>CC1CC([*:1])C1,3,2-4,0.8742733688101488,1,0.0051932061736081475,1,0.8690801626365406,1
alignment_all,graph_256,C1CC([*:1])C1>>COCCC1([*:1])CCC1,3,2-4,0.9106795785212277,1,-0.24132661806192005,1,1.1520061965831478,1
alignment_all,graph_256,C1CC([*:1])CCO1>>c1cncc([*:1])c1,11,10-19,0.8209694199617454,1,-0.13097816126068051,1,0.951947581222426,1
alignment_all,graph_256,C1CC([*:1])CN1>>C1CN(C[*:1])CCN1,2,2-4,0.8520392402868397,1,0.018871606147221547,1,0.8331676341396183,1
alignment_all,graph_256,C1CC([*:1])CO1>>CC1OCCC1[*:1],2,2-4,0.810134387239017,1,0.11109609590843869,1,0.6990382913305783,1
alignment_all,graph_256,C1CC12CC([*:1])C2>>Cc1ccc([*:1])o1,3,2-4,0.7068024612557546,1,0.12371517685799815,1,0.5830872843977565,1
alignment_all,graph_256,C1CC1C(C[*:1])C1CC1>>FCC1([*:1])CC1,3,2-4,0.9284515515410068,1,0.18680407669878074,1,0.741647474842226,1
alignment_all,graph_256,C1CC1CC[*:1]>>ClC1(Cl)CC1CC[*:1],2,2-4,0.9608261760883557,1,-0.19037362233832922,1,1.1511997984266849,1
alignment_all,graph_256,C1CC1C[*:1]>>CC(C)(C1CC1)[*:1],3,2-4,0.7825254231511356,2,0.07141512010878295,2,0.7111103030423527,2
alignment_all,graph_256,C1CC1C[*:1]>>CC(C1CC1)[*:1],2,2-4,0.6848915597482805,3,-0.20291714696965824,3,0.8878087067179387,3
alignment_all,graph_256,C1CC1C[*:1]>>CC1(C[*:1])CC1,3,2-4,0.7587422514318873,2,-0.10114742727727177,2,0.8598896787091591,2
alignment_all,graph_256,C1CC1C[*:1]>>CC1CC1C[*:1],2,2-4,0.847874861512604,3,-0.010816539686732624,3,0.8586914011993366,3
alignment_all,graph_256,C1CC1C[*:1]>>CCn1cc(C[*:1])cn1,2,2-4,0.7857687246288211,1,0.35676167587553054,1,0.42900704875329054,1
alignment_all,graph_256,C1CC1C[*:1]>>COC(C1CC1)[*:1],2,2-4,0.7773721213295651,3,-0.15989912601041378,3,0.9372712473399788,3
alignment_all,graph_256,C1CC1C[*:1]>>ClC1(Cl)CC1C[*:1],3,2-4,0.9584764605003376,1,-0.21380531081762885,1,1.1722817713179665,1
alignment_all,graph_256,C1CC1C[*:1]>>Cn1cc(C[*:1])cn1,6,5-9,0.8382256978358531,2,0.08343551271316482,2,0.7547901851226884,2
alignment_all,graph_256,C1CC1[*:1]>>C1COCC([*:1])C1,7,5-9,0.8784281183826577,1,0.156002340186425,1,0.7224257781962327,1
alignment_all,graph_256,C1CC1[*:1]>>CC1(C)CC1[*:1],5,5-9,0.7479648078656883,3,0.028560175789451293,3,0.7194046320762371,3
alignment_all,graph_256,C1CC1[*:1]>>CC1([*:1])CC1,7,5-9,0.7379246684269377,5,0.005852386536332568,5,0.7320722818906051,5
alignment_all,graph_256,C1CC1[*:1]>>CC1CC1[*:1],5,5-9,0.8555289688934838,3,-0.0977463750260304,3,0.9532753439195143,3
alignment_all,graph_256,C1CC1[*:1]>>CCC1([*:1])CC1,2,2-4,0.739422187824234,1,0.205265898929199,1,0.534156288895035,1
alignment_all,graph_256,C1CC1[*:1]>>CCn1cc([*:1])cn1,4,2-4,0.7285236912500815,1,-0.021660640158828966,1,0.7501843314089105,1
alignment_all,graph_256,C1CC1[*:1]>>ClC1(Cl)CC1[*:1],3,2-4,0.9584764605003376,1,-0.2515350704009989,1,1.2100115309013364,1
alignment_all,graph_256,C1CC1[*:1]>>Cn1cc([*:1])cn1,14,10-19,0.7358153108053378,5,-0.05877772205074553,5,0.7945930328560833,5
alignment_all,graph_256,C1CC1[*:1]>>Fc1ccc([*:1])cc1,24,20+,0.700092915655649,1,0.18356455820041717,1,0.5165283574552318,1
alignment_all,graph_256,C1CC2(CO1)CC2[*:1]>>CCC1CC([*:1])CCO1,2,2-4,0.867886858070686,1,-0.10275186420777078,1,0.9706387222784568,1
alignment_all,graph_256,C1CCC(CC[*:1])C1>>CCn1ccc([*:1])n1,2,2-4,0.6930221751242174,1,-0.5765312349724245,1,1.269553410096642,1
alignment_all,graph_256,C1CCC(C[*:1])C1>>CC1(C[*:1])CCCC1,2,2-4,0.5724974378771142,1,0.05919996078432806,1,0.5132974770927861,1
alignment_all,graph_256,C1CCC(C[*:1])C1>>CCOC(=O)C[*:1],2,2-4,0.8651438343902013,1,0.00127487297918151,1,0.8638689614110198,1
alignment_all,graph_256,C1CCC(C[*:1])C1>>FC1(F)CCC(C[*:1])C1,2,2-4,0.9126127992974451,1,-0.086690477994073,1,0.9993032772915181,1
alignment_all,graph_256,C1CCC(C[*:1])C1>>NS(=O)(=O)CC[*:1],2,2-4,0.8273063434316297,1,-0.3305711336651469,1,1.1578774770967766,1
alignment_all,graph_256,C1CCC(C[*:1])OC1>>C1CCN(C[*:1])C1,2,2-4,0.7224123113513234,1,-0.10967281086467709,1,0.8320851222160005,1
alignment_all,graph_256,C1CCC([*:1])C1>>CC1([*:1])CCCC1,4,2-4,0.6146511036470659,1,-0.030522014677896475,1,0.6451731183249624,1
alignment_all,graph_256,C1CCC([*:1])C1>>CC1CCC([*:1])C1,2,2-4,0.8488513076140892,2,0.09523231194910611,2,0.753618995664983,2
alignment_all,graph_256,C1CCC([*:1])C1>>CCC1([*:1])CCCC1,2,2-4,0.7924318099342882,1,-0.21425751716000985,1,1.006689327094298,1
alignment_all,graph_256,C1CCC([*:1])C1>>CCOC(=O)[*:1],3,2-4,0.8607816817518398,1,0.0224169111227302,1,0.8383647706291095,1
alignment_all,graph_256,C1CCC([*:1])C1>>COc1ccc([*:1])cc1OC,2,2-4,0.791955525981352,1,0.0587363523403112,1,0.7332191736410408,1
alignment_all,graph_256,C1CCC([*:1])C1>>Cc1cscc1[*:1],2,2-4,0.3390285103015918,1,-0.12657674494539542,1,0.46560525524698726,1
alignment_all,graph_256,C1CCC([*:1])C1>>Cn1ncnc1[*:1],2,2-4,0.7903659063942643,1,-0.08607179911591076,1,0.8764377055101751,1
alignment_all,graph_256,C1CCC([*:1])C1>>FC1(F)CCC([*:1])C1,2,2-4,0.9126127992974451,1,0.045404005193829734,1,0.8672087941036154,1
alignment_all,graph_256,C1CCC([*:1])C1>>NS(=O)(=O)C[*:1],3,2-4,0.8317997178989789,1,0.3204375504497984,1,0.5113621674491805,1
alignment_all,graph_256,C1CCC([*:1])CC1>>CC1([*:1])CCCCC1,4,2-4,0.9141978269651856,1,-0.12838614180926933,1,1.042583968774455,1
alignment_all,graph_256,C1CCC([*:1])CC1>>CC1CC(C)CC([*:1])C1,2,2-4,0.89321199694486,1,-0.017370473701942037,1,0.910582470646802,1
alignment_all,graph_256,C1CCC([*:1])CC1>>CC1CCCC([*:1])C1,6,5-9,0.5997297265143116,1,-0.0378859075828602,1,0.6376156340971717,1
