strategy,budget,bin_left,bin_right,evaluated_pair_count,fraction
sample_t150_p100,1000,0.38,0.39,8875,0.03222269421661638
sample_t150_p100,1000,0.39,0.4,7456,0.027070693868066674
sample_t150_p100,1000,0.4,0.41000000000000003,9636,0.03498567678550033
sample_t150_p100,1000,0.41000000000000003,0.42,8322,0.03021490267838665
sample_t150_p100,1000,0.42,0.43,7700,0.02795659103864182
sample_t150_p100,1000,0.43,0.44,7991,0.029013132336335942
sample_t150_p100,1000,0.44,0.45,7134,0.025901600060996198
sample_t150_p100,1000,0.45,0.46,7463,0.027096108950829076
sample_t150_p100,1000,0.46,0.47000000000000003,6728,0.024427525260776902
sample_t150_p100,1000,0.47000000000000003,0.48,6525,0.023690487860667256
sample_t150_p100,1000,0.48,0.49,5785,0.021003750540070507
sample_t150_p100,1000,0.49,0.5,4173,0.0151510200525003
sample_t150_p100,1000,0.5,0.51,7879,0.028606491012137518
sample_t150_p100,1000,0.51,0.52,4413,0.016022394318639784
sample_t150_p100,1000,0.52,0.53,4707,0.017089827794660655
sample_t150_p100,1000,0.53,0.54,4404,0.015989717783659554
sample_t150_p100,1000,0.54,0.55,3676,0.013346549176369783
sample_t150_p100,1000,0.55,0.56,3856,0.014000079875974396
sample_t150_p100,1000,0.56,0.5700000000000001,3619,0.013139597788161655
sample_t150_p100,1000,0.5700000000000001,0.58,2828,0.010267693436010267
sample_t150_p100,1000,0.58,0.59,2832,0.010282216340445925
sample_t150_p100,1000,0.59,0.6,2265,0.008223594636691391
sample_t150_p100,1000,0.6,0.61,2720,0.0098755750162475
sample_t150_p100,1000,0.61,0.62,2159,0.007838737669146452
sample_t150_p100,1000,0.62,0.63,2045,0.007424834892730197
sample_t150_p100,1000,0.63,0.64,1730,0.006281156168422123
sample_t150_p100,1000,0.64,0.65,1666,0.006048789697451594
sample_t150_p100,1000,0.65,0.66,1442,0.005235507049054741
sample_t150_p100,1000,0.66,0.67,1556,0.005649409825470996
sample_t150_p100,1000,0.67,0.68,1466,0.005322644475668689
sample_t150_p100,1000,0.68,0.6900000000000001,1384,0.005024924934737698
sample_t150_p100,1000,0.6900000000000001,0.7000000000000001,1048,0.003805000962142419
sample_t150_p100,1000,0.7000000000000001,0.71,1243,0.0045129925533807505
sample_t150_p100,1000,0.71,0.72,844,0.0030643328359238565
sample_t150_p100,1000,0.72,0.73,779,0.0028283356388444127
sample_t150_p100,1000,0.73,0.74,787,0.0028573814477157286
sample_t150_p100,1000,0.74,0.75,587,0.0021312362259328244
sample_t150_p100,1000,0.75,0.76,697,0.0025306160979134216
sample_t150_p100,1000,0.76,0.77,519,0.0018843468505266368
sample_t150_p100,1000,0.77,0.78,415,0.0015067513351995265
sample_t150_p100,1000,0.78,0.79,383,0.0013905680997142618
sample_t150_p100,1000,0.79,0.8,242,0.0008786357183573143
sample_t150_p100,1000,0.8,0.81,324,0.001176355259288305
sample_t150_p100,1000,0.81,0.8200000000000001,246,0.0008931586227929724
sample_t150_p100,1000,0.8200000000000001,0.8300000000000001,257,0.0009330966099910321
sample_t150_p100,1000,0.8300000000000001,0.84,251,0.000911312253337545
sample_t150_p100,1000,0.84,0.85,315,0.0011436787243080744
sample_t150_p100,1000,0.85,0.86,232,0.000842328457268169
sample_t150_p100,1000,0.86,0.87,220,0.0007987597439611947
sample_t150_p100,1000,0.87,0.88,157,0.0005700239990995799
sample_t150_p100,1000,0.88,0.89,120,0.0004356871330697426
sample_t150_p100,1000,0.89,0.9,75,0.00027230445816858913
sample_t150_p100,1000,0.9,0.91,66,0.00023962792318835843
sample_t150_p100,1000,0.91,0.92,63,0.00022873574486161486
sample_t150_p100,1000,0.92,0.93,82,0.0002977195409309908
sample_t150_p100,1000,0.93,0.9400000000000001,44,0.00015975194879223897
